classifier_name,dataset_name,accuracy
XGBoost,42533,"1,00000038364067"
XGBoost,27961,"0,535613365215198"
XGBoost,32753,"0,549857581870681"
XGBoost,23879,"0,678063070224239"
XGBoost,43655,"0,672364739334684"
XGBoost,18166,"0,757835407024011"
XGBoost,764,"0,766382360232471"
XGBoost,6480,"0,595441672061445"
XGBoost,14749,"0,774929465855456"
XGBoost,32165,"0,669515803072391"
XGBoost,36704,"0,712251622498946"
XGBoost,48113,"0,658119789601093"
XGBoost,37443,"0,754986519227162"
XGBoost,30743,"0,749288350669081"
XGBoost,15117,"0,635327782662103"
XGBoost,19237,"0,78632543128237"
XGBoost,16744,"0,623931786578179"
XGBoost,16351,"0,80911685946713"
XGBoost,15618,"0,743590157642751"
XGBoost,36909,"0,834758454516423"
XGBoost,42336,"0,652422487992432"
XGBoost,7501,"0,618233738057719"
XGBoost,43511,"0,635328363280561"
XGBoost,9913,"0,752136978626057"
XGBoost,39732,"0,680912675735776"
XGBoost,37324,"0,635328345830124"
XGBoost,1986,"0,703704593362272"
XGBoost,21721,"0,62108338161048"
XGBoost,36692,"0,663817962674402"
XGBoost,26918,"0,621083524881649"
XGBoost,9004,"0,814814971964444"
XGBoost,628,"0,706552860870775"
XGBoost,18076,"0,695157332040086"
XGBoost,22187,"0,843305294538646"
XGBoost,45278,"0,700855681574849"
XGBoost,22942,"0,541311457049655"
XGBoost,9728,"0,74928866817743"
XGBoost,1747,"0,69515709507052"
XGBoost,1603,"0,615385088588133"
XGBoost,13668,"0,626781204696795"
XGBoost,28065,"0,643874988380955"
XGBoost,25875,"0,732193960442791"
XGBoost,37160,"0,641025886633658"
XGBoost,46709,"0,709402492784672"
XGBoost,9183,"0,669516455927018"
XGBoost,31731,"0,643875108706963"
XGBoost,28785,"0,672365421414284"
XGBoost,15642,"0,700855106788122"
XGBoost,42800,"0,740741281934051"
XGBoost,44369,"0,735042918499021"
XGBoost,10858,"0,723647448600828"
XGBoost,12618,"0,97151086018069"
XGBoost,6704,"0,663817774526885"
XGBoost,37305,"0,703704636974614"
XGBoost,11136,"0,71794960609855"
XGBoost,36046,"0,578348376200125"
XGBoost,22181,"1,00000088565195"
XGBoost,2647,"0,601139942823613"
XGBoost,29478,"0,649573179180071"
XGBoost,2069,"0,618234363713883"
XGBoost,41080,"0,814815153264172"
XGBoost,6311,"0,743590188685842"
XGBoost,522,"0,757834869722254"
XGBoost,22413,"0,763533542518472"
XGBoost,4996,"0,729345724325082"
XGBoost,31482,"0,629630479455774"
XGBoost,1271,"0,743590332018952"
XGBoost,14674,"0,660968757867297"
XGBoost,24799,"0,757835054821034"
XGBoost,43121,"0,715100020197277"
XGBoost,12970,"0,732194705804996"
XGBoost,18690,"0,735043657102119"
XGBoost,41860,"0,655271606677068"
XGBoost,23873,"0,652422034869284"
XGBoost,568,"0,652421886471959"
XGBoost,49137,"0,64957344874047"
XGBoost,48602,"0,703703736040954"
XGBoost,33854,"0,683761656826021"
XGBoost,46656,"0,686610145515057"
XGBoost,38288,"0,646723971747272"
XGBoost,25721,"0,74359017977617"
XGBoost,30046,"0,766382287860435"
XGBoost,30576,"0,606838328725656"
XGBoost,32157,"0,729345294590233"
XGBoost,33399,"0,703703848007098"
XGBoost,36460,"0,729345141817212"
XGBoost,16424,"0,683760979396303"
XGBoost,24920,"0,672365334609099"
XGBoost,6434,"0,680912623454057"
XGBoost,1833,"0,715100436244196"
XGBoost,7504,"0,669515694790244"
XGBoost,13886,"0,735043611070377"
XGBoost,38846,"1,00000040800145"
XGBoost,17749,"0,735043084622892"
XGBoost,13763,"0,592593439060018"
XGBoost,9945,"0,569801501795817"
XGBoost,8353,"0,586894760617143"
XGBoost,36015,"0,715100692680294"
XGBoost,7583,"0,695157113941479"
XGBoost,22053,"0,689459507259709"
XGBoost,15953,"0,578348069344557"
XGBoost,3771,"0,658120324182138"
XGBoost,46344,"0,660969383823964"
XGBoost,1569,"0,646723979467157"
XGBoost,3935,"0,603988967626366"
XGBoost,21797,"0,70940267838791"
XGBoost,49321,"0,709401928391765"
XGBoost,43361,"0,663818287872336"
XGBoost,28497,"0,629630319816466"
XGBoost,17843,"0,609687467322632"
XGBoost,32480,"1,00000015549125"
XGBoost,35162,"0,65527102172917"
XGBoost,37517,"0,680912462090148"
XGBoost,8720,"0,723647251405555"
XGBoost,17720,"0,66096965985758"
XGBoost,319,"0,669516247087855"
XGBoost,44604,"0,606838333019626"
XGBoost,30520,"0,646724448866971"
XGBoost,2830,"0,601140469977246"
XGBoost,7916,"0,854701357973423"
XGBoost,6569,"0,666667219657245"
XGBoost,14850,"0,743590451594567"
XGBoost,22918,"0,649572719906462"
XGBoost,12295,"0,700855065558734"
XGBoost,41821,"1,00000014659063"
XGBoost,5251,"0,686609936891704"
XGBoost,4469,"0,712251451888514"
XGBoost,28337,"0,629630417210321"
XGBoost,20129,"0,635327763155126"
XGBoost,32850,"0,67806296203975"
XGBoost,5116,"1,00000009874663"
XGBoost,41970,"0,723647575599615"
XGBoost,5741,"0,666666757478552"
XGBoost,25854,"0,811966172168309"
XGBoost,25341,"0,663818002042376"
XGBoost,30062,"0,723647694413425"
XGBoost,25867,"0,658120456829447"
XGBoost,21135,"0,675214568845771"
XGBoost,34338,"0,743590641531441"
XGBoost,18447,"0,735043053647338"
XGBoost,6770,"0,641026002230662"
XGBoost,8450,"0,700854999080944"
XGBoost,30475,"0,715100349116742"
XGBoost,31965,"0,660969241589327"
XGBoost,26886,"0,678063440692122"
XGBoost,34324,"0,729345597638536"
XGBoost,4528,"0,774929231558995"
XGBoost,14245,"0,740741164330206"
XGBoost,26885,"0,766382044856717"
XGBoost,48222,"0,720798624260877"
XGBoost,22450,"0,783476284787818"
XGBoost,12066,"0,586894962628679"
XGBoost,48527,"0,706553684496539"
XGBoost,31766,"0,658120423639945"
XGBoost,16421,"0,595441767155907"
XGBoost,47156,"0,703704506261057"
XGBoost,33902,"0,675214456936231"
XGBoost,542,"0,700855033591447"
XGBoost,40112,"1,0000008097368"
XGBoost,24995,"0,780626938868762"
XGBoost,13074,"0,737892334833773"
XGBoost,30307,"0,772079944026344"
XGBoost,40781,"0,63247949268693"
XGBoost,23203,"0,606837826896419"
XGBoost,19532,"0,766381856036201"
XGBoost,7118,"0,601140514772874"
XGBoost,31260,"0,652421835666685"
XGBoost,13950,"0,675214455969154"
XGBoost,30552,"0,621083027579792"
XGBoost,25961,"0,834758562401982"
XGBoost,7663,"0,703704637701434"
XGBoost,33105,"0,683761313407284"
XGBoost,3456,"0,666666745874098"
XGBoost,26463,"0,629630325256727"
XGBoost,30516,"0,678063586256549"
XGBoost,43848,"0,660969373134639"
XGBoost,3026,"0,706553467199281"
XGBoost,11461,"0,700855275653682"
XGBoost,12789,"0,76923079140299"
XGBoost,29812,"0,572650287636185"
XGBoost,24034,"0,695157300253038"
XGBoost,2240,"0,800570791242518"
XGBoost,43369,"0,698005706971271"
XGBoost,15683,"0,706553550149066"
XGBoost,25551,"0,723646907107494"
XGBoost,38189,"0,623932599179168"
XGBoost,2165,"0,74643912568471"
XGBoost,20834,"0,669516357672407"
XGBoost,18002,"0,831909654044257"
XGBoost,3081,"0,695157108392965"
XGBoost,11495,"0,720798674348703"
XGBoost,28671,"0,64102575167498"
XGBoost,8016,"1,00000000358855"
XGBoost,49827,"0,740741263726549"
XGBoost,37725,"0,698006322119627"
XGBoost,30326,"0,629629830690616"
XGBoost,18390,"0,658119665406951"
XGBoost,35433,"0,601140319000817"
XGBoost,7875,"0,709402651755269"
XGBoost,33490,"0,666667596044483"
XGBoost,12471,"0,655270872260808"
XGBoost,25013,"0,689458838065162"
XGBoost,32236,"1,00000001267117"
XGBoost,35261,"0,854700980960101"
XGBoost,18339,"0,601140539094406"
XGBoost,993,"0,652422192615769"
XGBoost,28259,"0,763533146046769"
XGBoost,25218,"0,63532836517943"
XGBoost,15869,"0,623932115359834"
XGBoost,11230,"1,00000009592227"
XGBoost,37641,"0,737891940478674"
XGBoost,45457,"0,715100045416264"
XGBoost,23135,"0,666666695013765"
XGBoost,18817,"0,777778633332091"
XGBoost,17998,"0,678062913894432"
XGBoost,6308,"0,572650178544354"
XGBoost,18045,"0,61823400329973"
XGBoost,45814,"0,584046176852364"
XGBoost,3642,"0,635327940877642"
XGBoost,42334,"0,641026106950389"
XGBoost,27621,"0,891738440969582"
XGBoost,25091,"0,621083382801906"
XGBoost,28137,"1,00000073710031"
XGBoost,37248,"0,606838493601405"
XGBoost,8317,"0,726496013237726"
XGBoost,20724,"0,732194689204235"
XGBoost,47123,"0,79487270714404"
XGBoost,9225,"0,752137545910308"
XGBoost,8149,"0,777778388715875"
XGBoost,28512,"0,686609851309926"
XGBoost,15309,"0,826211581382015"
XGBoost,10776,"0,663817874871954"
XGBoost,43124,"0,675213816386051"
XGBoost,8000,"0,626780637740942"
XGBoost,8619,"0,703704063382337"
XGBoost,38324,"0,698006663789216"
XGBoost,19348,"0,675214536734816"
XGBoost,29532,"0,606838046761768"
XGBoost,46588,"1,00000002718031"
XGBoost,20635,"0,712250929543626"
XGBoost,44569,"1,00000030127708"
XGBoost,10995,"0,626781226471839"
XGBoost,46896,"0,780627051072575"
XGBoost,9425,"0,723647523293146"
XGBoost,35718,"0,829060194995082"
XGBoost,42236,"0,669516659854092"
XGBoost,48385,"0,712251148611971"
XGBoost,7840,"0,598291242999619"
XGBoost,19692,"0,700854905363456"
XGBoost,11754,"0,638176885088547"
XGBoost,32282,"0,69515697563105"
XGBoost,45474,"0,581197460928066"
XGBoost,15130,"0,717949372141894"
XGBoost,33315,"1,00000030733604"
XGBoost,27268,"0,68945921595353"
XGBoost,49912,"0,729344759449301"
XGBoost,30886,"0,675214277728977"
XGBoost,12462,"0,703704419430266"
XGBoost,23776,"0,746439440644857"
XGBoost,39581,"0,749288725623344"
XGBoost,21770,"0,888889515185977"
XGBoost,37921,"0,683760876014368"
XGBoost,660,"0,726496003030146"
XGBoost,18374,"0,746439423874545"
XGBoost,6582,"0,658120207538795"
XGBoost,18032,"0,760683958375119"
XGBoost,47327,"0,649572670838248"
XGBoost,49991,"0,760684132082396"
XGBoost,39428,"0,746439229856458"
XGBoost,6572,"0,686610109448936"
XGBoost,20007,"0,783476086881268"
XGBoost,46832,"0,754986517204688"
XGBoost,44209,"0,905983036241734"
XGBoost,41316,"0,800570500162059"
XGBoost,5990,"0,703704278680113"
XGBoost,17764,"0,698006261739721"
XGBoost,27501,"0,774929327062452"
XGBoost,2315,"0,598291481402585"
XGBoost,34515,"0,715100005601457"
XGBoost,38759,"0,712250786430743"
XGBoost,42396,"0,598291416299923"
XGBoost,43625,"0,715099927702329"
XGBoost,37658,"0,635327826872408"
XGBoost,21878,"0,743590106105178"
XGBoost,48336,"0,806267858123828"
XGBoost,43,"0,65812064791671"
XGBoost,2174,"0,735042864828828"
XGBoost,37577,"0,683760864208039"
XGBoost,36465,"1,00000092822946"
XGBoost,25598,"0,680912146311967"
XGBoost,15046,"0,763532795734693"
XGBoost,32624,"0,663817678171988"
XGBoost,4161,"0,752137676670023"
XGBoost,1418,"0,735043325317465"
XGBoost,12601,"0,723647032776791"
XGBoost,4767,"1,00000002969265"
XGBoost,27101,"0,65812046305421"
XGBoost,30121,"0,686610614663483"
XGBoost,11402,"0,612535915410575"
XGBoost,47544,"0,623932476226168"
XGBoost,4016,"0,726496392918248"
XGBoost,18345,"0,66666746083917"
XGBoost,12164,"0,749287894282259"
XGBoost,47100,"0,658120039477894"
XGBoost,10863,"0,709402077613746"
XGBoost,47696,"0,626781461218629"
XGBoost,38196,"0,65527152094785"
XGBoost,34752,"0,62963015215374"
XGBoost,37663,"1,00000024083037"
XGBoost,26289,"0,675213981814488"
XGBoost,29494,"0,743590332879922"
XGBoost,36617,"0,606838203495441"
XGBoost,1815,"0,72364756014985"
XGBoost,27343,"0,754985885853935"
XGBoost,38877,"0,658119660976556"
XGBoost,49454,"0,686610105451498"
XGBoost,24287,"0,612536081308611"
XGBoost,25157,"0,686610329250868"
XGBoost,39958,"0,581197462821483"
XGBoost,20415,"0,663818007702932"
XGBoost,42816,"0,754986296689676"
XGBoost,40798,"0,772080010023306"
XGBoost,31103,"0,698006291247532"
XGBoost,17071,"0,615385413259635"
XGBoost,46776,"0,689459185344178"
XGBoost,36889,"0,746439605725174"
XGBoost,20480,"0,646723829862144"
XGBoost,29363,"0,538462510493603"
XGBoost,37997,"0,729345459178217"
XGBoost,45191,"0,746439720816884"
XGBoost,46345,"0,757835126834674"
XGBoost,22451,"0,609687387099507"
XGBoost,35430,"0,655270981949064"
XGBoost,15016,"0,740741119252599"
XGBoost,26335,"1,00000003879974"
XGBoost,21079,"0,678063533528749"
XGBoost,17000,"0,660969138568284"
XGBoost,14626,"0,809117179808877"
XGBoost,30781,"0,87179558171976"
XGBoost,41688,"0,632478758629841"
XGBoost,40953,"0,789174723382394"
XGBoost,41239,"0,794872702430403"
XGBoost,20283,"0,737892039625864"
XGBoost,40034,"0,71509998132707"
XGBoost,43345,"0,675214129699261"
XGBoost,35049,"0,646724619094012"
XGBoost,35960,"0,692308479379607"
XGBoost,24498,"0,658120208456706"
XGBoost,39009,"1,00000064695082"
XGBoost,26787,"0,774928855283296"
XGBoost,45821,"0,746439074329054"
XGBoost,20981,"0,683760954386998"
XGBoost,2986,"0,4387474255901"
XGBoost,45963,"0,67236487640479"
XGBoost,26838,"0,678063412010825"
XGBoost,39928,"0,678063452855036"
XGBoost,44250,"0,754986160877154"
XGBoost,35858,"0,59259271731661"
XGBoost,37139,"0,709402269702477"
XGBoost,20104,"0,692308522041227"
XGBoost,23592,"0,669516137139885"
XGBoost,11959,"0,652421935173293"
XGBoost,37234,"0,572650235346915"
XGBoost,17124,"0,581197518568681"
XGBoost,46523,"0,60113997339502"
XGBoost,37628,"0,726496029582583"
XGBoost,44156,"0,706553096258431"
XGBoost,48561,"0,700855472224356"
XGBoost,22842,"0,732193988033646"
XGBoost,36865,"0,740741530535026"
XGBoost,31839,"0,766382004151529"
XGBoost,24244,"0,518518535686703"
XGBoost,42633,"0,564103266334148"
XGBoost,31245,"0,646723777406653"
XGBoost,46982,"0,612536251188864"
XGBoost,43872,"0,64102568104163"
XGBoost,32711,"0,678063354242262"
XGBoost,44566,"0,777778301253556"
XGBoost,15988,"0,7549859380755"
XGBoost,18265,"0,683760686303084"
XGBoost,39184,"0,678063589884447"
XGBoost,32366,"0,729345454000783"
XGBoost,18598,"0,666667508731594"
XGBoost,13180,"0,632479255492373"
XGBoost,13989,"0,361823383215901"
XGBoost,22735,"0,743590297008551"
XGBoost,46661,"0,79202336677115"
XGBoost,14535,"0,706553451498809"
XGBoost,30130,"0,789174008271319"
XGBoost,12819,"1,00000050039717"
XGBoost,5952,"0,65527075361231"
XGBoost,9156,"0,717949461091422"
XGBoost,47429,"0,660968785294016"
XGBoost,4911,"0,686610197811569"
XGBoost,20773,"0,820513211895599"
XGBoost,22341,"0,675213744273229"
XGBoost,26384,"0,749287973020919"
XGBoost,14383,"0,626781249482634"
XGBoost,6128,"0,866097739557978"
XGBoost,30435,"0,766382439766401"
XGBoost,233,"0,652421653253025"
XGBoost,2445,"0,669516585266178"
XGBoost,6891,"0,723646925684971"
XGBoost,48129,"0,672365654636159"
XGBoost,44859,"0,55270702339579"
XGBoost,49650,"0,715099993848269"
XGBoost,31418,"0,683761160176757"
XGBoost,1132,"0,917379482501523"
XGBoost,42663,"0,632479130852468"
XGBoost,38010,"0,64957343600324"
XGBoost,11848,"0,709402017177886"
XGBoost,17026,"0,578348465163095"
XGBoost,6465,"0,680912210212795"
XGBoost,28091,"0,595441998030068"
XGBoost,9595,"0,783476117646926"
XGBoost,46657,"0,649572962061002"
XGBoost,23472,"0,660968792223495"
XGBoost,12004,"0,655270996357319"
XGBoost,21119,"1,00000042560837"
XGBoost,30,"0,669516513627358"
XGBoost,35583,"0,737891917079069"
XGBoost,9507,"0,752137314061477"
XGBoost,16266,"0,89173857452228"
XGBoost,17934,"1,00000059215167"
XGBoost,23331,"0,609686920249013"
XGBoost,6168,"0,641025813601367"
XGBoost,2946,"0,695157604145212"
XGBoost,9685,"0,729345240550865"
XGBoost,13741,"0,60968733724292"
XGBoost,22124,"0,712250760056835"
XGBoost,34234,"0,518519338752617"
XGBoost,24465,"0,803419532698275"
XGBoost,26512,"0,752136815282867"
XGBoost,28453,"0,663817734691623"
XGBoost,31101,"0,678063594978529"
XGBoost,28944,"0,763532920360959"
XGBoost,48539,"0,786325314063204"
XGBoost,37172,"0,746439479571104"
XGBoost,5328,"0,763532885247628"
XGBoost,11892,"0,666666729807217"
XGBoost,17657,"0,692308602899647"
XGBoost,43228,"1,00000099127183"
XGBoost,36450,"0,672365499220746"
XGBoost,21627,"0,786325037939321"
XGBoost,31519,"0,638177065361426"
XGBoost,6275,"0,669516109178639"
XGBoost,16869,"1,00000085423844"
XGBoost,40392,"0,726495864202996"
XGBoost,43586,"0,71794971742541"
XGBoost,44460,"0,601140151199772"
XGBoost,24066,"0,695157468139071"
XGBoost,38451,"0,726496715285855"
XGBoost,17848,"0,672365306320683"
XGBoost,41788,"0,703704231791734"
XGBoost,6442,"0,541310869328665"
XGBoost,13442,"0,658120150853441"
XGBoost,13373,"0,692307961308909"
XGBoost,11181,"0,743590709733559"
XGBoost,19496,"0,72934511963795"
XGBoost,27328,"0,735043549896277"
XGBoost,39157,"0,820513156495366"
XGBoost,41738,"0,623931991389178"
XGBoost,30799,"0,712251326193743"
XGBoost,47573,"0,726496488299103"
XGBoost,21172,"0,792022923814097"
XGBoost,12285,"0,743590141407855"
XGBoost,46226,"0,794872207080918"
XGBoost,14689,"0,709402342793398"
XGBoost,17374,"0,757835083371818"
XGBoost,30011,"0,726496048771875"
XGBoost,12877,"0,703704523505068"
XGBoost,33359,"0,643875467262914"
XGBoost,20200,"0,754985977953963"
XGBoost,12539,"0,615384752622543"
XGBoost,14840,"0,743590351615967"
XGBoost,7657,"0,663817688748228"
XGBoost,20908,"0,652421818873796"
XGBoost,32358,"0,666667209679791"
XGBoost,28301,"0,646724366584517"
XGBoost,36566,"0,723647008611452"
XGBoost,14417,"1,00000097225157"
XGBoost,3295,"0,820513243273901"
XGBoost,34440,"0,85755021048401"
XGBoost,18523,"0,712251295607433"
XGBoost,46220,"0,854701622799805"
XGBoost,32027,"0,635328473435712"
XGBoost,20924,"0,891737992771377"
XGBoost,5734,"0,635328551850369"
XGBoost,26108,"0,660969585780799"
XGBoost,23020,"0,606837662013366"
XGBoost,32833,"0,584046452716255"
XGBoost,10214,"0,54415978783792"
XGBoost,3114,"0,780627382351053"
XGBoost,40908,"0,712251166881639"
XGBoost,43789,"0,698006416669484"
XGBoost,2134,"0,715100436047821"
XGBoost,36205,"0,575498655418194"
XGBoost,2493,"0,692308347873524"
XGBoost,23344,"0,598290646044904"
XGBoost,46913,"0,743589792592055"
XGBoost,27875,"0,746439243827954"
XGBoost,31680,"0,672364898358126"
XGBoost,43155,"0,732194317108644"
XGBoost,22786,"0,444445323824945"
XGBoost,49867,"0,643875440038794"
XGBoost,17163,"0,737892524053385"
XGBoost,39404,"0,777778483533032"
XGBoost,9452,"0,689459338706041"
XGBoost,41232,"0,646724620442465"
XGBoost,35068,"0,720797897593547"
XGBoost,27524,"0,700855279091703"
XGBoost,11291,"0,689459261115094"
XGBoost,27337,"0,692308561146402"
XGBoost,35034,"0,71794935564709"
XGBoost,43966,"0,618234481389711"
XGBoost,20672,"0,65242199246108"
XGBoost,4205,"0,663818260571028"
XGBoost,36053,"0,666667320914122"
XGBoost,28148,"0,73219396519728"
XGBoost,12782,"0,675214427172911"
XGBoost,4696,"0,735042805167735"
XGBoost,15530,"0,746439155072119"
XGBoost,8129,"0,772080478099764"
XGBoost,18897,"0,672364945987181"
XGBoost,15122,"0,729345478701874"
XGBoost,39272,"0,706553336273899"
XGBoost,15448,"0,911681298500413"
XGBoost,36810,"0,797720977410479"
XGBoost,28176,"0,578347620313228"
XGBoost,30209,"0,749288485714317"
XGBoost,4523,"0,632479118885798"
XGBoost,723,"0,774929648133477"
XGBoost,1870,"0,586895576017463"
XGBoost,40410,"0,68091217791998"
XGBoost,2821,"0,717949194541825"
XGBoost,27043,"0,692308480868144"
XGBoost,46505,"0,814815633565116"
XGBoost,16132,"0,649573460666703"
XGBoost,38612,"0,71510019151637"
XGBoost,18493,"0,638177141822559"
XGBoost,21174,"0,689459265272711"
XGBoost,42755,"0,840456030838056"
XGBoost,24197,"0,766382134148702"
XGBoost,13037,"0,646723987180084"
XGBoost,36268,"0,700855194306691"
XGBoost,42498,"0,89743663248301"
XGBoost,26689,"0,800570724952007"
XGBoost,14898,"0,823362209132962"
XGBoost,33904,"0,780626978622826"
XGBoost,37876,"0,68376164401945"
XGBoost,30441,"0,74928783156789"
XGBoost,4875,"0,672365200555726"
XGBoost,11398,"0,729344929899541"
XGBoost,47926,"0,752137284459361"
XGBoost,3058,"0,709401987609541"
XGBoost,37985,"0,601139774245735"
XGBoost,9416,"0,678063353487802"
XGBoost,8836,"0,572650030795626"
XGBoost,27662,"0,686610055976396"
XGBoost,8600,"0,635327882340319"
XGBoost,40208,"0,752137597703536"
XGBoost,23495,"0,774929241928606"
XGBoost,47756,"0,760684261743638"
XGBoost,39601,"0,632478939754088"
XGBoost,27367,"0,69230809842193"
XGBoost,36919,"0,649572898069371"
XGBoost,43607,"0,740741076274444"
XGBoost,26296,"0,641026589303264"
XGBoost,13629,"0,621083402228881"
XGBoost,27182,"1,00000047485909"
XGBoost,20545,"0,752136912697246"
XGBoost,18595,"0,73504358184418"
XGBoost,22821,"0,584046578973965"
XGBoost,46304,"0,689459200439152"
XGBoost,39634,"0,692307740471394"
XGBoost,36361,"0,646724546759141"
XGBoost,5920,"1,00000064236227"
XGBoost,18911,"0,618233721658315"
XGBoost,22280,"0,623932525684125"
XGBoost,28876,"0,64387502104392"
XGBoost,1020,"0,908832481112952"
XGBoost,1107,"1,00000000540332"
XGBoost,42973,"0,641026069895349"
XGBoost,43319,"0,743590148719788"
XGBoost,45410,"0,672365130963451"
XGBoost,8404,"0,632479496968157"
XGBoost,46353,"0,735043495232022"
XGBoost,25237,"0,658120007179593"
XGBoost,10878,"0,749287924628827"
XGBoost,49874,"0,612536006129639"
XGBoost,25873,"0,638177025371281"
XGBoost,10584,"0,712250993739922"
XGBoost,1803,"0,63532849147513"
XGBoost,11384,"0,69800660507739"
XGBoost,746,"0,589744344065971"
XGBoost,42983,"0,572650404892261"
XGBoost,18431,"0,73789266844295"
XGBoost,20199,"0,680911850719069"
XGBoost,39116,"0,692308524899099"
XGBoost,42879,"0,726495808424033"
XGBoost,38791,"1,00000000147889"
XGBoost,49667,"0,700855294195424"
XGBoost,5855,"0,663818239276174"
XGBoost,14230,"0,615385610883009"
XGBoost,20663,"0,658119685580626"
XGBoost,46488,"0,678063235361871"
XGBoost,47338,"0,592593583093256"
XGBoost,9689,"0,743590476710652"
XGBoost,46257,"0,626780685966789"
XGBoost,30874,"0,618233715125496"
XGBoost,6487,"0,618234489634765"
XGBoost,47744,"0,777777848271559"
XGBoost,25837,"0,723647104365299"
XGBoost,46380,"0,652421952782767"
XGBoost,285,"0,60683831944137"
XGBoost,31992,"0,715100444224417"
XGBoost,46259,"0,66666747306261"
XGBoost,21510,"0,663818281836976"
XGBoost,3924,"0,757834811087825"
XGBoost,20998,"0,78917445753329"
XGBoost,17434,"0,720798689212629"
XGBoost,27778,"0,649573307526788"
XGBoost,38360,"0,663818287053429"
XGBoost,44282,"0,672365220808224"
XGBoost,7998,"0,729345554169113"
XGBoost,13320,"0,621083568412692"
XGBoost,45648,"0,743590546769509"
XGBoost,42846,"0,720798263591482"
XGBoost,20226,"0,618234104051182"
XGBoost,41796,"0,72079795772203"
XGBoost,623,"0,649572960046632"
XGBoost,39427,"0,73789235468716"
XGBoost,5735,"0,564102671119029"
XGBoost,45348,"0,547008644216871"
XGBoost,10860,"0,809117591478354"
XGBoost,49003,"0,655270660015574"
XGBoost,36817,"0,883191651500094"
XGBoost,21198,"0,658120245269349"
XGBoost,15742,"0,789174611945422"
XGBoost,39723,"0,689459005482423"
XGBoost,29707,"0,66666717612948"
XGBoost,15310,"0,71510063385571"
XGBoost,10226,"0,752137741751825"
XGBoost,32486,"0,794872608368715"
XGBoost,17628,"1,00000094240015"
XGBoost,3607,"0,726496475545462"
XGBoost,4846,"0,643875224814729"
XGBoost,13561,"0,310541927898686"
XGBoost,8733,"0,626781521534733"
XGBoost,30003,"0,638176999863524"
XGBoost,48554,"0,737891986003965"
XGBoost,25476,"1,00000082509264"
XGBoost,21776,"0,615385578390938"
XGBoost,31468,"0,686610661287296"
XGBoost,47673,"0,672365160008679"
XGBoost,49954,"0,877493517527067"
XGBoost,18124,"0,680912378185404"
XGBoost,11684,"1,0000004437423"
XGBoost,3281,"1,00000038609512"
XGBoost,17816,"0,726496427195333"
XGBoost,7445,"0,700855618440035"
XGBoost,23538,"0,643875280420978"
XGBoost,45577,"0,706552761143516"
XGBoost,35626,"0,592592987223247"
XGBoost,30982,"0,598291035472632"
XGBoost,35171,"0,703704022471608"
XGBoost,40609,"0,726496316197893"
XGBoost,18347,"0,535612846572446"
XGBoost,23696,"0,675214283060666"
XGBoost,38867,"0,695156738373529"
XGBoost,36469,"0,615384845893465"
XGBoost,16627,"0,67521398000316"
XGBoost,15872,"0,683761364153699"
XGBoost,15556,"0,851852537299381"
XGBoost,49535,"0,743590562226095"
XGBoost,1208,"0,760684079657686"
XGBoost,38716,"0,834758816692757"
XGBoost,36859,"0,737892227550748"
XGBoost,10211,"0,638177184635704"
XGBoost,27945,"0,706552742001967"
XGBoost,27508,"0,675214090092123"
XGBoost,49708,"0,789174381700161"
XGBoost,11841,"0,558404728929772"
XGBoost,49132,"0,81766421051851"
XGBoost,27661,"0,7094025795636"
XGBoost,29338,"0,920228249830437"
XGBoost,312,"0,60114018525148"
XGBoost,18983,"0,905983212528691"
XGBoost,36247,"0,67806324589761"
XGBoost,13105,"0,601140125865972"
XGBoost,22343,"0,603988861149061"
XGBoost,9080,"0,689459349384238"
XGBoost,6529,"0,660969331155114"
XGBoost,4472,"0,680911803834051"
XGBoost,16978,"0,709401861425808"
XGBoost,47376,"0,73789197208346"
XGBoost,1222,"0,615384984398063"
XGBoost,19106,"0,623931891090666"
XGBoost,47326,"0,660969196480819"
XGBoost,23507,"0,68945883857753"
XGBoost,22152,"0,649573394482601"
XGBoost,48710,"0,700855250928602"
XGBoost,44691,"0,663818469958448"
XGBoost,21656,"0,683761651990034"
XGBoost,25611,"0,663818637853873"
XGBoost,35178,"0,695157171750784"
XGBoost,5701,"0,672365638826919"
XGBoost,32506,"0,678063046428104"
XGBoost,47193,"0,686610260119601"
XGBoost,10859,"0,706553601483919"
XGBoost,18291,"0,68376138038398"
XGBoost,22756,"0,606837754400858"
XGBoost,37201,"0,683761335417968"
XGBoost,31816,"0,709402554894699"
XGBoost,10854,"0,717948820193405"
XGBoost,18184,"0,678063089229431"
XGBoost,27437,"0,700855511369964"
XGBoost,303,"0,780627307695484"
XGBoost,46686,"0,712251316761755"
XGBoost,26424,"0,686609952400963"
XGBoost,48409,"0,678062846099539"
XGBoost,8275,"0,760683825297066"
XGBoost,19158,"0,698006202030596"
XGBoost,47636,"0,666667346532388"
XGBoost,9721,"0,689459655547852"
XGBoost,7223,"0,68376127235528"
XGBoost,2504,"0,683761348470231"
XGBoost,3768,"0,666667132008399"
XGBoost,49498,"0,689458975950518"
XGBoost,30430,"0,726495802108183"
XGBoost,5042,"0,689458784262981"
XGBoost,6232,"0,586894765010107"
XGBoost,6967,"0,723647685007446"
XGBoost,5825,"0,581196733642352"
XGBoost,7860,"0,561253937675255"
XGBoost,26090,"0,703703763744476"
